familyid,hhsize,age,lifesatis,dwellingunit,ownhome,employstatus,salary,owncar,numbercars,ownbusiness,healthins,collegeeduc,highlifesatis,logage,employed,retired
6837,9,43,2,1,1,1,295974,1,3,0,1,1,1,3.7612002,1,0
6235,1,85,3,1,1,4,0,1,1,0,1,0,0,4.4426513,0,1
6263,1,63,3,1,0,4,0,1,1,0,1,0,0,4.1431346,0,1
6867,2,66,2,1,0,1,0,1,2,1,1,0,1,4.1896548,1,0
5784,1,29,2,3,0,1,85000,1,1,0,1,0,1,3.3672957,1,0
6807,2,62,2,7,1,4,0,1,1,0,1,0,1,4.1271343,0,1
8320,5,41,2,1,1,1,75000,1,3,0,1,1,1,3.713572,1,0
575,2,77,2,1,1,4,100,1,2,1,1,0,1,4.3438053,0,1
281,2,33,3,1,1,1,0,1,1,0,1,0,0,3.4965076,1,0
705,2,62,2,1,1,1,0,1,3,0,1,0,1,4.1271343,1,0
5570,2,57,3,4,1,4,0,0,0,0,1,0,0,4.0430512,0,1
8705,2,38,1,4,1,5,0,1,1,0,1,0,1,3.6375861,0,0
299,2,76,1,1,1,4,0,1,1,0,1,0,1,4.3307333,0,1
292,1,58,4,1,0,3,0,0,0,0,1,0,0,4.0604429,0,0
481,1,58,3,1,0,5,0,0,0,0,1,0,0,4.0604429,0,0
554,5,34,3,1,0,1,0,0,0,0,1,0,0,3.5263605,1,0
116,3,27,1,1,0,1,0,0,0,0,1,0,1,3.2958369,1,0
160,2,37,3,3,0,1,0,1,1,0,1,0,0,3.6109178,1,0
3951,1,39,2,3,0,7,0,0,0,0,1,0,1,3.6635616,0,0
4256,1,32,3,3,0,1,0,1,1,0,1,0,0,3.4657359,1,0
6081,3,55,2,1,1,1,155000,1,2,0,1,0,1,4.0073333,1,0
6670,4,37,2,1,1,1,59000,1,2,0,1,1,1,3.6109178,1,0
6567,2,44,1,1,1,7,0,1,1,0,1,0,1,3.7841897,0,0
1413,2,69,2,1,1,1,0,1,2,0,1,1,1,4.2341065,1,0
1032,1,62,3,1,0,2,0,0,0,0,1,0,0,4.1271343,0,0
1825,2,41,2,1,1,1,54000,1,3,0,1,1,1,3.713572,1,0
1351,3,37,2,6,1,1,130000,1,2,0,1,1,1,3.6109178,1,0
1160,1,33,3,6,0,3,0,1,1,0,1,0,0,3.4965076,0,0
1103,2,67,2,1,1,1,0,1,2,1,1,1,1,4.2046928,1,0
2353,4,32,2,1,1,1,125000,1,2,0,1,1,1,3.4657359,1,0
8819,1,25,3,3,0,1,0,1,1,0,1,0,0,3.2188759,1,0
6317,1,23,3,4,1,3,0,1,1,0,1,0,0,3.1354942,0,0
8724,2,47,2,1,1,1,67000,1,2,0,1,0,1,3.8501475,1,0
8660,2,54,1,1,1,1,115000,1,3,0,1,1,1,3.9889841,1,0
7029,3,22,1,1,0,1,0,1,1,0,1,0,1,3.0910425,1,0
8927,3,26,1,4,0,1,1100,1,1,0,1,0,1,3.2580965,1,0
2420,2,70,2,1,1,4,0,1,2,0,1,1,1,4.2484951,0,1
2334,5,46,2,1,1,1,62000,1,4,0,1,1,1,3.8286414,1,0
2845,2,72,1,1,1,1,0,1,4,1,1,1,1,4.2766662,1,0
2752,4,35,1,1,1,1,250000,1,2,0,1,1,1,3.5553482,1,0
3748,4,48,3,1,1,3,0,1,2,0,1,1,0,3.871201,0,0
2764,2,30,2,3,1,1,0,1,2,1,1,1,1,3.4011974,1,0
2699,1,69,4,1,1,3,0,1,1,0,1,0,0,4.2341065,0,0
2681,2,43,2,1,1,1,30000,1,3,0,1,1,1,3.7612002,1,0
3133,1,36,3,1,0,1,3200,1,1,0,1,0,0,3.583519,1,0
2675,2,47,3,1,0,1,32000,1,2,1,1,0,0,3.8501475,1,0
3654,5,41,3,1,1,1,85000,1,4,0,1,1,0,3.713572,1,0
1585,3,67,4,1,1,4,0,1,2,0,1,0,0,4.2046928,0,1
2522,3,44,2,1,1,1,85000,1,5,1,1,1,1,3.7841897,1,0
1222,1,47,3,3,0,6,0,1,1,0,1,0,0,3.8501475,0,0
1255,2,32,2,1,0,1,0,0,0,0,1,0,1,3.4657359,1,0
1625,2,31,3,1,0,1,0,1,1,0,1,0,0,3.4339871,1,0
1707,5,53,2,1,0,4,0,1,2,0,1,0,1,3.9702919,0,1
1852,4,27,1,1,0,1,0,1,1,0,1,0,1,3.2958369,1,0
3898,2,90,1,1,1,4,0,1,2,0,1,0,1,4.4998097,0,1
5287,1,65,1,1,1,4,0,1,1,0,1,0,1,4.1743875,0,1
7894,2,61,1,1,1,1,10600,1,2,0,1,0,1,4.1108737,1,0
6045,3,53,2,1,1,1,90000,1,2,0,1,1,1,3.9702919,1,0
6653,2,38,2,1,1,1,44000,0,0,0,1,1,1,3.6375861,1,0
5815,3,33,2,3,0,1,127000,1,2,0,1,0,1,3.4965076,1,0
8836,1,32,3,1,0,1,16543,0,0,0,1,0,0,3.4657359,1,0
6738,2,32,2,3,0,1,0,1,1,0,1,0,1,3.4657359,1,0
5878,1,29,3,1,0,1,92500,1,1,0,1,0,0,3.3672957,1,0
7970,2,30,3,1,0,1,0,1,2,0,1,1,0,3.4011974,1,0
8066,4,27,2,2,0,1,68000,1,2,0,1,1,1,3.2958369,1,0
9419,1,26,2,1,0,1,67000,1,1,0,1,0,1,3.2580965,1,0
3193,2,66,2,6,1,4,0,0,0,0,1,1,1,4.1896548,0,1
3491,4,53,3,1,0,1,0,1,3,1,1,1,0,3.9702919,1,0
3112,1,52,4,4,1,1,0,1,2,0,1,0,0,3.9512436,1,0
2987,2,33,2,1,0,1,0,1,3,1,1,1,1,3.4965076,1,0
3153,2,19,4,7,0,1,0,1,1,0,1,0,0,2.9444389,1,0
4250,1,87,2,1,0,4,0,1,3,0,1,0,1,4.4659081,0,1
4643,1,86,0,3,0,4,0,0,0,0,1,0,0,4.4543471,0,1
5549,2,63,2,1,1,1,0,1,2,0,1,0,1,4.1431346,1,0
6136,3,61,2,1,1,1,0,1,3,0,1,1,1,4.1108737,1,0
3909,1,59,2,1,1,1,0,1,2,0,1,0,1,4.0775375,1,0
4832,1,54,2,1,1,1,0,1,2,0,1,0,1,3.9889841,1,0
4445,1,37,3,1,1,1,0,1,2,0,1,0,0,3.6109178,1,0
6229,3,36,1,1,1,1,0,1,1,0,1,0,1,3.583519,1,0
3839,4,34,2,1,1,1,0,1,3,0,1,0,1,3.5263605,1,0
6180,3,34,3,1,0,5,0,1,3,0,1,0,0,3.5263605,0,0
4373,4,31,2,1,0,1,0,1,4,0,1,0,1,3.4339871,1,0
5268,1,28,4,1,1,1,0,1,1,0,1,0,0,3.3322046,1,0
4218,1,27,2,3,0,1,0,1,1,0,1,0,1,3.2958369,1,0
6363,2,61,3,1,1,1,0,1,5,0,1,0,0,4.1108737,1,0
6597,3,34,1,6,0,1,75000,1,1,0,1,1,1,3.5263605,1,0
5339,2,25,2,4,0,1,0,1,2,0,1,0,1,3.2188759,1,0
678,2,70,2,1,1,4,0,1,2,0,1,0,1,4.2484951,0,1
264,3,37,2,1,1,3,0,1,3,0,0,0,1,3.6109178,0,0
9075,2,51,1,2,0,1,0,1,2,0,1,0,1,3.9318256,1,0
2846,3,68,2,1,1,4,0,1,2,0,1,0,1,4.2195077,0,1
3747,5,44,2,1,1,1,0,1,2,0,1,1,1,3.7841897,1,0
3416,2,69,2,1,1,4,0,1,3,0,1,0,1,4.2341065,0,1
3405,4,39,2,1,1,1,116000,1,5,0,1,0,1,3.6635616,1,0
1357,1,76,3,1,0,4,0,0,0,0,1,0,0,4.3307333,0,1
1728,2,53,2,1,1,4,0,1,3,0,1,0,1,3.9702919,0,1
1903,3,52,1,1,1,1,0,1,2,0,1,0,1,3.9512436,1,0
1127,4,32,2,2,0,1,0,1,2,0,1,1,1,3.4657359,1,0
5087,2,63,2,1,0,1,50000,0,0,0,1,0,1,4.1431346,1,0
4843,2,59,1,1,1,1,63500,1,4,0,1,0,1,4.0775375,1,0
4271,1,54,2,1,1,1,0,1,1,0,1,0,1,3.9889841,1,0
8384,1,54,1,1,1,4,0,1,1,0,1,0,1,3.9889841,0,1
8137,3,49,2,1,1,4,0,1,3,0,1,0,1,3.8918202,0,1
7385,1,47,2,3,0,1,0,1,1,0,0,0,1,3.8501475,1,0
4588,4,45,2,1,1,1,63500,1,2,0,1,0,1,3.8066626,1,0
4403,2,39,2,1,0,3,0,1,2,0,1,0,1,3.6635616,0,0
9522,1,40,2,3,0,1,145000,1,1,0,1,0,1,3.6888795,1,0
5930,1,34,3,1,0,1,0,0,0,0,1,0,0,3.5263605,1,0
8246,6,33,2,1,1,1,0,1,1,0,1,1,1,3.4965076,1,0
7754,1,31,3,1,0,1,90000,1,3,0,1,0,0,3.4339871,1,0
4947,5,27,3,1,0,1,0,1,2,0,1,0,0,3.2958369,1,0
7926,1,27,2,7,0,1,27000,1,2,0,1,0,1,3.2958369,1,0
6242,4,63,3,1,1,4,0,1,1,0,1,1,0,4.1431346,0,1
2889,2,64,2,1,1,4,0,0,0,0,1,0,1,4.1588831,0,1
3368,4,38,3,2,0,1,0,1,1,0,1,0,0,3.6375861,1,0
9021,4,30,2,4,0,1,0,1,2,0,1,1,1,3.4011974,1,0
9190,4,34,2,3,0,1,0,1,1,0,1,0,1,3.5263605,1,0
4592,2,57,2,1,1,1,80000,1,3,0,1,0,1,4.0430512,1,0
6967,2,68,2,1,1,4,0,1,4,0,1,1,1,4.2195077,0,1
5319,2,67,2,1,1,1,0,1,3,0,1,0,1,4.2046928,1,0
229,2,69,2,1,1,4,0,1,3,0,1,0,1,4.2341065,0,1
772,3,41,4,3,0,3,0,0,0,0,1,0,0,3.713572,0,0
4366,1,81,1,3,0,4,0,0,0,0,1,0,1,4.3944492,0,1
4195,1,54,3,1,0,1,0,1,1,0,1,0,0,3.9889841,1,0
3977,1,51,3,6,0,3,0,0,0,0,1,0,0,3.9318256,0,0
5025,6,38,3,1,1,1,0,1,3,1,1,0,0,3.6375861,1,0
6102,3,36,3,2,0,1,35000,1,1,0,1,0,0,3.583519,1,0
5150,5,32,3,2,0,3,0,1,1,0,1,0,0,3.4657359,0,0
8114,4,30,2,2,0,1,0,1,1,0,1,0,1,3.4011974,1,0
4114,1,29,2,1,0,1,0,0,0,0,1,0,1,3.3672957,1,0
6858,1,27,2,3,0,1,0,0,0,0,1,0,1,3.2958369,1,0
8108,2,26,3,1,0,1,0,1,1,0,1,0,0,3.2580965,1,0
7609,4,26,3,1,0,1,0,1,1,0,1,0,0,3.2580965,1,0
4107,1,26,2,1,0,1,0,0,0,0,0,0,1,3.2580965,1,0
4499,4,22,3,1,0,7,0,0,0,0,1,0,0,3.0910425,0,0
8854,4,29,1,3,0,1,0,1,1,0,1,0,1,3.3672957,1,0
2547,2,62,2,1,1,1,0,1,2,0,1,1,1,4.1271343,1,0
3732,2,35,1,3,0,1,0,1,2,0,1,0,1,3.5553482,1,0
1001,3,55,2,1,1,1,84000,1,3,0,1,0,1,4.0073333,1,0
4085,1,74,2,1,1,4,0,1,1,0,1,0,1,4.3040652,0,1
3969,3,57,2,1,1,1,87000,1,3,0,1,0,1,4.0430512,1,0
9294,4,50,1,1,1,1,160000,1,5,0,1,1,1,3.9120231,1,0
9295,1,32,2,1,0,1,44600,1,1,0,1,0,1,3.4657359,1,0
5475,2,72,3,3,1,4,0,1,2,0,1,1,0,4.2766662,0,1
5501,5,46,2,1,1,1,90000,1,2,0,1,1,1,3.8286414,1,0
6311,5,45,2,1,1,1,130000,1,3,0,1,1,1,3.8066626,1,0
8484,7,45,2,1,1,1,0,1,2,0,1,1,1,3.8066626,1,0
6268,4,39,3,1,1,1,0,1,1,0,1,1,0,3.6635616,1,0
7814,4,40,4,3,0,1,0,1,2,0,1,0,0,3.6888795,1,0
8887,2,28,2,3,0,1,0,1,2,0,1,1,1,3.3322046,1,0
4189,1,86,1,1,1,4,0,1,1,0,1,0,1,4.4543471,0,1
4322,2,65,1,1,1,1,72000,1,2,0,1,1,1,4.1743875,1,0
82,1,88,4,3,1,4,0,0,0,0,1,0,0,4.4773369,0,1
8527,1,59,2,3,0,1,0,1,5,0,1,0,1,4.0775375,1,0
6024,1,44,2,1,0,1,79000,1,1,0,1,0,1,3.7841897,1,0
5451,1,44,2,3,0,1,58000,1,2,0,1,0,1,3.7841897,1,0
6191,2,42,1,1,1,1,69213,1,2,0,1,0,1,3.7376697,1,0
6116,2,30,3,3,0,1,0,1,1,0,1,0,0,3.4011974,1,0
8217,2,51,2,1,1,3,0,1,1,0,1,0,1,3.9318256,0,0
4834,2,64,2,1,1,1,0,1,2,0,1,1,1,4.1588831,1,0
6200,4,38,2,2,1,1,0,1,2,0,1,0,1,3.6375861,1,0
5604,2,23,3,3,0,1,0,1,2,0,1,1,0,3.1354942,1,0
1237,1,64,3,1,1,4,0,1,1,0,1,0,0,4.1588831,0,1
1535,3,57,1,1,1,1,100500,1,2,1,1,1,1,4.0430512,1,0
1544,4,32,2,1,0,1,46000,1,1,0,1,1,1,3.4657359,1,0
2226,1,29,4,3,0,1,0,1,1,1,0,0,0,3.3672957,1,0
1132,4,33,2,1,1,1,75000,1,1,1,1,1,1,3.4965076,1,0
712,2,69,3,1,1,4,0,1,2,0,1,1,0,4.2341065,0,1
1484,2,69,2,1,1,4,0,1,3,0,1,1,1,4.2341065,0,1
1737,4,38,1,1,1,1,145000,1,2,0,1,1,1,3.6375861,1,0
2335,2,36,1,1,1,1,53000,1,2,0,1,1,1,3.583519,1,0
1847,4,33,2,1,1,1,85000,1,2,0,1,1,1,3.4965076,1,0
210,1,71,3,1,1,4,0,1,4,1,1,0,0,4.2626801,0,1
2817,1,68,2,1,1,1,0,1,2,0,1,0,1,4.2195077,1,0
3425,1,36,3,2,0,1,0,1,1,0,1,0,0,3.583519,1,0
3238,3,47,2,1,0,1,0,1,2,0,1,0,1,3.8501475,1,0
2961,2,80,1,1,1,4,0,1,4,0,1,0,1,4.3820267,0,1
2825,2,62,1,1,1,1,0,1,2,0,1,0,1,4.1271343,1,0
3056,1,58,2,1,1,4,0,1,2,0,1,0,1,4.0604429,0,1
2729,2,54,2,1,1,1,0,1,3,0,1,0,1,3.9889841,1,0
3118,2,24,2,1,1,1,0,1,2,0,1,0,1,3.1780539,1,0
3548,4,36,4,1,0,1,0,1,2,0,1,1,0,3.583519,1,0
3177,2,43,1,1,1,1,72000,1,5,0,1,0,1,3.7612002,1,0
3078,4,49,2,1,1,1,75000,1,3,0,1,1,1,3.8918202,1,0
3596,3,50,3,3,1,1,133670,1,1,0,1,1,0,3.9120231,1,0
3,1,66,3,1,1,3,0,1,2,0,1,0,0,4.1896548,0,0
129,3,26,2,1,1,1,0,1,2,0,1,0,1,3.2580965,1,0
73,3,54,2,1,1,1,0,1,4,0,1,0,1,3.9889841,1,0
8,2,58,2,1,1,1,0,1,4,0,1,0,1,4.0604429,1,0
44,5,30,2,1,1,1,0,1,5,0,1,0,1,3.4011974,1,0
255,3,35,2,1,1,1,0,1,4,0,1,0,1,3.5553482,1,0
831,1,65,1,3,0,1,0,1,1,0,1,0,1,4.1743875,1,0
3068,2,66,2,1,1,1,1400,1,5,1,1,0,1,4.1896548,1,0
3437,4,31,1,1,1,1,0,1,3,0,1,0,1,3.4339871,1,0
2863,4,42,2,1,1,1,115000,1,3,0,1,1,1,3.7376697,1,0
3097,4,37,2,1,1,1,68000,1,2,0,1,1,1,3.6109178,1,0
2642,2,74,2,7,1,4,0,1,1,0,1,0,1,4.3040652,0,1
2567,1,49,2,3,0,1,0,1,1,0,1,0,1,3.8918202,1,0
2892,2,31,3,1,0,1,0,1,1,1,1,0,0,3.4339871,1,0
2654,2,58,3,1,1,1,0,1,1,0,1,0,0,4.0604429,1,0
3546,4,32,1,1,1,1,0,1,3,0,1,0,1,3.4657359,1,0
3120,1,40,2,4,1,1,0,1,3,0,1,0,1,3.6888795,1,0
3557,1,24,2,2,0,1,0,1,1,0,1,0,1,3.1780539,1,0
2819,4,41,2,1,1,1,35000,1,3,0,1,0,1,3.713572,1,0
3372,2,46,3,1,1,1,0,1,4,1,1,0,0,3.8286414,1,0
3588,2,22,1,3,0,1,0,1,2,0,1,0,1,3.0910425,1,0
14,1,85,3,1,1,4,0,1,3,0,1,0,0,4.4426513,0,1
6232,2,73,1,1,1,4,0,1,1,0,1,0,1,4.2904596,0,1
6980,2,48,2,1,1,1,0,1,2,0,1,0,1,3.871201,1,0
5333,2,28,2,1,1,1,0,1,2,0,1,1,1,3.3322046,1,0
8757,1,26,2,1,0,1,0,1,1,0,1,0,1,3.2580965,1,0
9165,2,24,2,1,1,1,740,1,2,0,1,0,1,3.1780539,1,0
7090,2,52,2,1,1,1,0,1,2,1,1,0,1,3.9512436,1,0
5378,3,50,1,1,1,5,0,1,1,0,1,0,1,3.9120231,0,0
6915,7,37,2,1,1,1,0,1,2,1,1,1,1,3.6109178,1,0
5098,3,29,1,1,1,1,0,1,2,0,1,0,1,3.3672957,1,0
3865,2,72,3,1,1,4,0,1,3,0,1,0,0,4.2766662,0,1
4008,1,69,5,1,1,4,0,1,1,0,1,0,0,4.2341065,0,1
4775,2,51,2,1,0,1,0,1,1,0,0,0,1,3.9318256,1,0
3863,4,45,2,1,1,1,0,1,2,0,1,1,1,3.8066626,1,0
4194,2,72,1,2,1,4,0,1,2,0,1,1,1,4.2766662,0,1
3897,6,45,2,1,1,1,95000,1,3,1,1,0,1,3.8066626,1,0
9353,4,42,2,1,1,1,125000,1,1,0,1,1,1,3.7376697,1,0
5516,1,69,3,4,1,4,0,1,1,0,1,0,0,4.2341065,0,1
5979,4,50,3,1,1,1,0,1,3,0,1,0,0,3.9120231,1,0
5513,1,49,4,4,0,5,0,0,0,0,1,0,0,3.8918202,0,0
8236,4,49,2,4,1,3,0,1,2,0,1,0,1,3.8918202,0,0
5677,2,45,3,4,0,5,0,0,0,0,1,0,0,3.8066626,0,0
5274,3,29,2,1,1,3,0,1,2,0,1,0,1,3.3672957,0,0
6808,1,24,3,3,0,3,0,1,1,0,0,0,0,3.1780539,0,0
8302,4,24,3,4,1,1,515,1,1,0,1,0,0,3.1780539,1,0
5807,1,21,1,1,0,1,0,0,0,0,0,0,1,3.0445225,1,0
7108,2,21,1,1,0,1,0,1,1,0,0,0,1,3.0445225,1,0
9515,3,23,2,3,0,1,0,1,1,0,1,0,1,3.1354942,1,0
1979,4,44,2,1,0,2,0,1,2,0,1,0,1,3.7841897,0,0
1588,3,61,3,2,0,1,0,1,1,0,1,1,0,4.1108737,1,0
1916,3,39,3,1,1,1,0,1,2,0,1,0,0,3.6635616,1,0
56,1,57,1,3,0,1,75000,0,0,0,1,0,1,4.0430512,1,0
467,1,32,2,3,0,1,0,1,1,0,0,0,1,3.4657359,1,0
2478,6,75,2,1,1,1,0,1,3,0,1,1,1,4.3174882,1,0
1901,4,46,2,1,1,1,106000,1,2,0,1,1,1,3.8286414,1,0
323,1,63,2,1,1,1,8642,1,2,0,1,0,1,4.1431346,1,0
276,1,25,2,3,0,1,0,0,0,1,1,0,1,3.2188759,1,0
259,2,63,1,3,1,1,0,1,2,0,1,1,1,4.1431346,1,0
2588,1,74,3,3,0,4,0,1,1,0,1,0,0,4.3040652,0,1
3375,2,54,2,1,1,1,0,1,2,0,1,0,1,3.9889841,1,0
2636,4,49,3,1,1,1,0,1,2,0,1,0,0,3.8918202,1,0
2882,1,49,3,3,0,1,0,0,0,0,1,0,0,3.8918202,1,0
4649,1,68,2,6,1,4,0,1,1,0,1,0,1,4.2195077,0,1
6851,1,39,2,1,0,1,0,1,1,1,1,0,1,3.6635616,1,0
4447,2,73,2,1,1,4,4000,1,3,1,1,1,1,4.2904596,0,1
9146,2,66,1,1,1,4,0,1,5,0,1,1,1,4.1896548,0,1
7135,2,80,3,1,1,1,123000,1,4,0,1,1,0,4.3820267,1,0
9393,4,53,2,1,1,1,146000,1,4,0,1,1,1,3.9702919,1,0
1088,4,46,3,1,1,1,0,1,3,0,1,0,0,3.8286414,1,0
2164,3,38,3,1,1,1,7000,1,2,0,1,1,0,3.6375861,1,0
525,2,66,3,1,1,4,0,1,3,0,1,1,0,4.1896548,0,1
6350,2,69,2,1,1,4,0,1,3,1,1,1,1,4.2341065,0,1
4543,2,66,2,1,1,4,0,1,2,0,1,1,1,4.1896548,0,1
4059,1,62,3,1,1,4,0,1,1,0,1,0,0,4.1271343,0,1
6578,1,33,2,3,0,1,100000,0,0,0,1,0,1,3.4965076,1,0
8237,3,32,2,1,1,1,55000,1,2,0,1,1,1,3.4657359,1,0
7447,1,30,3,3,0,1,0,1,1,0,0,0,0,3.4011974,1,0
4823,1,29,3,3,0,1,102000,1,1,0,1,0,0,3.3672957,1,0
4465,1,27,2,3,0,1,145000,1,1,0,1,0,1,3.2958369,1,0
4467,1,26,3,1,0,1,0,0,0,0,0,0,0,3.2580965,1,0
4262,2,60,2,1,1,1,76000,1,2,0,1,1,1,4.0943446,1,0
4744,4,56,3,1,1,1,145000,1,3,0,1,1,0,4.0253515,1,0
4407,2,68,2,1,1,4,0,1,3,0,1,1,1,4.2195077,0,1
4172,4,32,2,1,1,1,0,1,1,0,1,1,1,3.4657359,1,0
4337,2,30,2,1,0,1,53000,1,2,0,1,1,1,3.4011974,1,0
1139,1,34,3,3,0,1,46000,1,1,0,1,0,0,3.5263605,1,0
1868,2,33,2,1,1,1,57000,1,3,1,1,0,1,3.4965076,1,0
3705,2,69,2,1,1,1,0,1,1,1,1,0,1,4.2341065,1,0
3155,3,47,1,1,0,1,0,1,2,1,1,1,1,3.8501475,1,0
2928,2,24,3,3,0,1,0,1,2,0,1,1,0,3.1780539,1,0
2601,3,45,2,1,1,1,65000,1,2,0,1,1,1,3.8066626,1,0
999,8,53,2,1,1,1,44000,1,4,0,1,0,1,3.9702919,1,0
929,2,29,2,3,0,1,99000,1,1,0,1,1,1,3.3672957,1,0
65,2,67,1,1,1,4,0,0,0,0,1,1,1,4.2046928,0,1
3352,1,73,3,3,0,5,0,1,2,0,1,0,0,4.2904596,0,0
3362,3,51,2,2,1,1,55000,1,2,0,1,1,1,3.9318256,1,0
535,2,81,2,1,1,4,0,1,2,0,1,0,1,4.3944492,0,1
1096,1,80,1,6,1,1,0,1,1,0,1,0,1,4.3820267,1,0
1419,4,55,3,1,1,1,89000,1,4,0,1,1,0,4.0073333,1,0
1428,2,46,1,1,1,1,210000,1,2,1,1,1,1,3.8286414,1,0
1948,1,25,3,3,0,1,0,0,0,0,1,0,0,3.2188759,1,0
1177,1,63,1,1,0,5,0,1,1,0,1,0,1,4.1431346,0,0
2513,1,38,2,1,0,1,0,1,4,0,1,0,1,3.6375861,1,0
2249,4,33,1,1,0,1,0,0,0,0,0,0,1,3.4965076,1,0
2292,2,47,1,1,1,1,95000,1,2,0,1,1,1,3.8501475,1,0
1311,2,42,1,3,0,1,95000,1,1,0,1,0,1,3.7376697,1,0
4781,2,59,1,1,1,1,98000,1,2,0,1,1,1,4.0775375,1,0
5236,2,32,1,1,1,1,51000,1,2,0,1,1,1,3.4657359,1,0
6107,2,34,3,3,0,1,0,1,2,0,1,0,0,3.5263605,1,0
7458,5,32,2,3,0,1,1042,1,2,0,1,0,1,3.4657359,1,0
4851,3,29,2,1,1,1,0,1,2,0,1,0,1,3.3672957,1,0
5423,1,25,2,3,0,1,30000,1,1,0,1,0,1,3.2188759,1,0
4622,2,62,2,1,1,1,5000,1,3,1,1,0,1,4.1271343,1,0
4595,2,56,1,1,1,1,82000,1,2,0,1,1,1,4.0253515,1,0
6773,2,63,3,1,1,4,0,1,4,0,1,0,0,4.1431346,0,1
8364,3,54,2,1,1,1,86000,1,4,1,1,0,1,3.9889841,1,0
8011,2,34,2,1,0,7,0,1,2,0,1,1,1,3.5263605,0,0
5498,3,29,2,1,1,1,75000,1,2,0,1,1,1,3.3672957,1,0
4960,2,29,3,1,0,1,0,1,2,0,1,1,0,3.3672957,1,0
6388,2,20,2,3,0,1,0,1,2,0,1,1,1,2.9957323,1,0
981,3,72,2,1,1,1,60000,1,4,1,1,0,1,4.2766662,1,0
5284,1,76,2,2,1,4,0,0,0,0,1,0,1,4.3307333,0,1
5790,3,51,2,1,0,1,1625,1,2,0,1,0,1,3.9318256,1,0
5271,2,30,3,3,1,1,70000,1,2,0,1,0,0,3.4011974,1,0
7423,1,24,2,3,0,1,77000,1,1,0,1,0,1,3.1780539,1,0
5574,2,60,2,1,1,1,0,1,3,0,1,0,1,4.0943446,1,0
2662,1,68,5,1,0,4,0,1,1,0,1,0,0,4.2195077,0,1
2561,2,47,3,1,1,3,0,1,2,0,0,0,0,3.8501475,0,0
3235,2,27,1,4,1,3,0,1,1,0,0,0,1,3.2958369,0,0
2827,3,26,3,1,0,1,0,1,1,0,1,0,0,3.2580965,1,0
2824,4,49,3,4,1,5,0,1,1,0,1,0,0,3.8918202,0,0
2655,5,26,3,4,1,1,0,1,3,0,1,1,0,3.2580965,1,0
3577,3,27,2,1,0,1,0,1,1,0,1,0,1,3.2958369,1,0
2820,4,29,1,4,1,1,0,1,1,0,1,0,1,3.3672957,1,0
2864,4,37,1,1,1,1,0,1,3,0,1,0,1,3.6109178,1,0
8931,2,84,2,1,1,4,0,1,2,0,0,0,1,4.4308167,0,1
3729,1,69,3,1,1,4,0,1,1,0,1,0,0,4.2341065,0,1
3566,3,45,1,1,1,1,120000,1,3,1,1,1,1,3.8066626,1,0
3474,4,43,2,1,1,1,125000,1,2,0,1,1,1,3.7612002,1,0
3582,2,50,2,1,1,1,93000,1,2,0,1,1,1,3.9120231,1,0
879,2,64,2,1,1,1,0,1,2,0,1,1,1,4.1588831,1,0
4112,2,69,2,1,1,4,0,1,4,0,1,0,1,4.2341065,0,1
6201,1,46,3,4,0,1,0,1,1,0,1,0,0,3.8286414,1,0
8285,1,45,3,4,1,1,0,1,3,0,1,0,0,3.8066626,1,0
4463,1,36,2,1,1,1,60000,1,1,0,1,0,1,3.583519,1,0
7327,1,23,3,3,0,1,0,1,1,0,1,0,0,3.1354942,1,0
9266,2,64,2,1,1,1,0,1,4,1,1,0,1,4.1588831,1,0
6680,1,59,2,1,1,1,0,1,1,0,1,0,1,4.0775375,1,0
4196,2,33,2,3,0,1,1800,1,1,1,0,0,1,3.4965076,1,0
4501,2,34,3,1,0,1,0,1,2,0,1,1,0,3.5263605,1,0
4638,1,65,3,3,0,5,0,0,0,0,1,0,0,4.1743875,0,0
6661,1,47,3,3,0,1,0,1,1,0,1,0,0,3.8501475,1,0
7544,1,43,2,3,0,1,0,1,1,0,1,0,1,3.7612002,1,0
5231,3,42,3,3,0,1,0,1,1,0,1,0,0,3.7376697,1,0
4875,1,40,3,1,0,3,0,1,1,0,0,0,0,3.6888795,0,0
4700,1,39,3,3,0,3,0,0,0,0,0,0,0,3.6635616,0,0
4992,1,26,2,3,0,1,0,1,1,0,1,0,1,3.2580965,1,0
6790,1,23,3,3,0,1,0,0,0,0,1,0,0,3.1354942,1,0
7101,1,21,2,3,0,1,0,1,1,0,0,0,1,3.0445225,1,0
6558,1,47,3,3,0,5,0,1,1,0,1,0,0,3.8501475,0,0
7908,1,28,3,3,0,1,0,0,0,1,0,0,0,3.3322046,1,0
4836,5,39,1,1,0,6,0,0,0,0,1,0,1,3.6635616,0,0
4096,6,39,2,3,0,1,0,1,1,0,1,0,1,3.6635616,1,0
4912,3,50,3,1,1,1,200000,1,4,1,1,1,0,3.9120231,1,0
5596,2,83,2,1,1,4,0,1,3,0,0,0,1,4.4188404,0,1
4804,4,76,2,1,0,4,0,1,3,0,1,0,1,4.3307333,0,1
6143,1,56,2,3,0,1,0,1,1,0,1,0,1,4.0253515,1,0
7439,1,48,2,1,1,1,0,0,0,0,1,0,1,3.871201,1,0
6000,1,40,3,3,0,3,0,1,1,0,0,0,0,3.6888795,0,0
